Algorithm,Dataset,RMSE,MSPE,MAE,MAPE,MedAE,MedAPE,R2
MLP,Train set,0.015635870148014815,2064.188573241729,0.010584804142352706,1.8338708333027474,0.006212860804601773,0.7234460500092788,-0.6860187982129915
MLP,Test set,0.015636524560133466,1819.648710923537,0.010583334031599752,1.930553548308123,0.006208841141553722,0.7238444054251502,-0.6851730089758912
MLP,Entire population,0.015636001032947152,2015.2804821425602,0.010584510119488907,1.8532074232082627,0.0062118702033510725,0.7235246522085197,-0.6858495412832302
